pga_stat_name,pga_stat_id,pga_tourn_id,pga_season_id,RANK_THIS_WEEK,RANK_LAST_WEEK,PLAYER_NAME,ROUNDS,%,GREENS_HIT,TOTAL_HOLES,RELATIVE_TO_PAR
GIR_Percentage_-_75-100_yards,078,t027,2017,T130,T129,Greg Owen,47,78.13,25,32,-0.12
GIR_Percentage_-_75-100_yards,078,t027,2017,T130,T138,Rafa Cabrera Bello,55,78.13,25,32,-0.36
GIR_Percentage_-_75-100_yards,078,t027,2017,T130,T129,Harris English,84,78.13,50,64,-0.24
GIR_Percentage_-_75-100_yards,078,t027,2017,133,132,Dominic Bozzelli,69,78.00,39,50,-0.36
GIR_Percentage_-_75-100_yards,078,t027,2017,T134,T134,Ken Duke,77,77.78,56,72,-0.34
GIR_Percentage_-_75-100_yards,078,t027,2017,T134,T134,Chad Collins,66,77.78,35,45,-0.34
GIR_Percentage_-_75-100_yards,078,t027,2017,T134,T106,Hudson Swafford,86,77.78,49,63,-0.37
GIR_Percentage_-_75-100_yards,078,t027,2017,T137,137,Tag Ridings,67,77.50,31,40,-0.32
GIR_Percentage_-_75-100_yards,078,t027,2017,T137,145,Nick Watney,75,77.50,62,80,-0.31
GIR_Percentage_-_75-100_yards,078,t027,2017,T139,T138,Brett Stegmaier,78,77.42,48,62,-0.15
GIR_Percentage_-_75-100_yards,078,t027,2017,T139,T111,Kevin Chappell,83,77.42,48,62,-0.33
GIR_Percentage_-_75-100_yards,078,t027,2017,T139,T138,Joel Dahmen,46,77.42,24,31,-0.33
GIR_Percentage_-_75-100_yards,078,t027,2017,142,142,Brett Drewitt,57,77.36,41,53,-0.24
GIR_Percentage_-_75-100_yards,078,t027,2017,143,143,Matt Jones,64,77.27,34,44,-0.26
GIR_Percentage_-_75-100_yards,078,t027,2017,144,144,Tom Hoge,54,77.14,27,35,-0.30
GIR_Percentage_-_75-100_yards,078,t027,2017,145,T156,J.J. Spaun,88,76.81,53,69,-0.15
GIR_Percentage_-_75-100_yards,078,t027,2017,146,146,Mark Anderson,54,76.79,43,56,-0.30
GIR_Percentage_-_75-100_yards,078,t027,2017,147,149,Jonathan Randolph,68,76.60,36,47,-0.33
GIR_Percentage_-_75-100_yards,078,t027,2017,148,150,Sergio Garcia,53,76.47,26,34,-0.38
GIR_Percentage_-_75-100_yards,078,t027,2017,T149,152,Steven Alker,69,76.19,32,42,-0.34
GIR_Percentage_-_75-100_yards,078,t027,2017,T149,T156,Kevin Streelman,86,76.19,64,84,-0.17
GIR_Percentage_-_75-100_yards,078,t027,2017,151,155,Cody Gribble,75,76.09,35,46,-0.20
GIR_Percentage_-_75-100_yards,078,t027,2017,T152,153,Bubba Watson,67,75.86,44,58,-0.36
GIR_Percentage_-_75-100_yards,078,t027,2017,T152,T156,Charl Schwartzel,55,75.86,22,29,-0.32
GIR_Percentage_-_75-100_yards,078,t027,2017,T154,154,Ernie Els,52,75.68,28,37,-0.21
GIR_Percentage_-_75-100_yards,078,t027,2017,T154,T173,Louis Oosthuizen,61,75.68,28,37,-0.36
GIR_Percentage_-_75-100_yards,078,t027,2017,156,T138,Bud Cauley,84,75.38,49,65,-0.37
GIR_Percentage_-_75-100_yards,078,t027,2017,T157,T156,Pat Perez,81,75.00,42,56,-0.38
GIR_Percentage_-_75-100_yards,078,t027,2017,T157,151,Chris Kirk,85,75.00,45,60,-0.33
GIR_Percentage_-_75-100_yards,078,t027,2017,T157,166,Anirban Lahiri,64,75.00,39,52,-0.18
GIR_Percentage_-_75-100_yards,078,t027,2017,T157,T147,Brooks Koepka,76,75.00,27,36,-0.56
GIR_Percentage_-_75-100_yards,078,t027,2017,T157,T156,Michael Kim,92,75.00,54,72,-0.37
GIR_Percentage_-_75-100_yards,078,t027,2017,T157,T161,Brandon Hagy,85,75.00,54,72,-0.26
GIR_Percentage_-_75-100_yards,078,t027,2017,T157,T164,Xander Schauffele,84,75.00,42,56,-0.40
GIR_Percentage_-_75-100_yards,078,t027,2017,164,163,Grayson Murray,86,74.44,67,90,-0.34
GIR_Percentage_-_75-100_yards,078,t027,2017,165,168,Chris Stroud,65,74.42,32,43,-0.28
GIR_Percentage_-_75-100_yards,078,t027,2017,166,178,Justin Rose,54,74.36,29,39,-0.24
GIR_Percentage_-_75-100_yards,078,t027,2017,167,T161,Steven Bowditch,59,74.29,26,35,-0.27
GIR_Percentage_-_75-100_yards,078,t027,2017,168,169,Steve Wheatcroft,51,73.68,28,38,-0.36
GIR_Percentage_-_75-100_yards,078,t027,2017,169,167,Jason Kokrak,91,73.61,53,72,-0.23
GIR_Percentage_-_75-100_yards,078,t027,2017,T170,172,Marc Leishman,82,73.47,36,49,-0.28
GIR_Percentage_-_75-100_yards,078,t027,2017,T170,170,Mark Hubbard,81,73.47,36,49,-0.28
GIR_Percentage_-_75-100_yards,078,t027,2017,172,T173,Matt Kuchar,83,73.24,52,71,-0.50
GIR_Percentage_-_75-100_yards,078,t027,2017,173,177,Derek Fathauer,81,73.13,49,67,-0.45
GIR_Percentage_-_75-100_yards,078,t027,2017,T174,171,Ryan Palmer,61,73.08,38,52,-0.26
GIR_Percentage_-_75-100_yards,078,t027,2017,T174,T173,Jason Day,59,73.08,38,52,-0.32
GIR_Percentage_-_75-100_yards,078,t027,2017,176,181,William McGirt,85,72.88,43,59,-0.26
GIR_Percentage_-_75-100_yards,078,t027,2017,177,176,Greg Chalmers,75,72.37,55,76,-0.33
GIR_Percentage_-_75-100_yards,078,t027,2017,178,182,Brian Harman,92,72.29,60,83,-0.42
GIR_Percentage_-_75-100_yards,078,t027,2017,179,179,Shane Lowry,52,71.88,23,32,-0.35
GIR_Percentage_-_75-100_yards,078,t027,2017,180,,Rory McIlroy,45,71.79,28,39,-0.39
GIR_Percentage_-_75-100_yards,078,t027,2017,181,180,Fabián Gómez,61,71.74,33,46,-0.27
GIR_Percentage_-_75-100_yards,078,t027,2017,T182,185,Ian Poulter,64,71.43,20,28,-0.35
GIR_Percentage_-_75-100_yards,078,t027,2017,T182,184,Francesco Molinari,67,71.43,30,42,-0.33
GIR_Percentage_-_75-100_yards,078,t027,2017,184,183,Cameron Tringale,89,71.19,42,59,-0.26
GIR_Percentage_-_75-100_yards,078,t027,2017,185,186,Danny Lee,91,69.01,49,71,-0.31
GIR_Percentage_-_75-100_yards,078,t027,2017,T186,T187,Hunter Mahan,73,68.89,31,45,-0.39
GIR_Percentage_-_75-100_yards,078,t027,2017,T186,T187,Julián Etulain,68,68.89,31,45,-0.29
GIR_Percentage_-_75-100_yards,078,t027,2017,188,189,Bryson DeChambeau,83,68.42,39,57,-0.18
GIR_Percentage_-_75-100_yards,078,t027,2017,189,195,Scott Brown,87,67.69,44,65,-0.45
GIR_Percentage_-_75-100_yards,078,t027,2017,190,190,J.B. Holmes,83,67.12,49,73,-0.33
GIR_Percentage_-_75-100_yards,078,t027,2017,T191,192,Jamie Lovemark,90,66.67,40,60,-0.40
GIR_Percentage_-_75-100_yards,078,t027,2017,T191,191,Andrew Loupe,55,66.67,28,42,-0.07
GIR_Percentage_-_75-100_yards,078,t027,2017,193,T193,Brian Campbell,55,65.85,27,41,-0.30
GIR_Percentage_-_75-100_yards,078,t027,2017,194,T193,Jonas Blixt,70,65.12,28,43,-0.25
GIR_Percentage_-_75-100_yards,078,t027,2017,195,196,John Huh,92,60.00,21,35,-0.19
GIR_Percentage_-_75-100_yards,078,t013,2017,1,1,Ben Martin,84,94.44,51,54,-0.16
GIR_Percentage_-_75-100_yards,078,t013,2017,2,3,Ryan Brehm,83,92.75,64,69,-0.25
GIR_Percentage_-_75-100_yards,078,t013,2017,3,4,Adam Scott,56,91.89,34,37,-0.18
GIR_Percentage_-_75-100_yards,078,t013,2017,4,5,Roberto Castro,70,91.30,63,69,-0.37
GIR_Percentage_-_75-100_yards,078,t013,2017,5,6,Rickie Fowler,62,90.91,30,33,-0.37
GIR_Percentage_-_75-100_yards,078,t013,2017,6,7,Patton Kizzire,80,90.14,64,71,-0.36
GIR_Percentage_-_75-100_yards,078,t013,2017,7,T9,Troy Merritt,82,90.00,63,70,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,8,T9,Graham DeLaet,77,88.89,48,54,-0.31
GIR_Percentage_-_75-100_yards,078,t013,2017,9,T13,Ryan Armour,63,88.64,39,44,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,10,8,Scott Stallings,77,88.61,70,79,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,11,15,Webb Simpson,86,87.72,50,57,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,12,T13,Vijay Singh,48,87.50,35,40,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,13,11,Brian Gay,80,87.36,76,87,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,14,22,Luke Donald,46,87.18,34,39,-0.32
GIR_Percentage_-_75-100_yards,078,t013,2017,15,17,Adam Hadwin,84,86.89,53,61,-0.42
GIR_Percentage_-_75-100_yards,078,t013,2017,16,12,Miguel Angel Carballo,63,86.79,46,53,-0.17
GIR_Percentage_-_75-100_yards,078,t013,2017,17,19,Ryan Blaum,96,86.75,72,83,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,18,T20,Daniel Berger,75,86.36,38,44,-0.37
GIR_Percentage_-_75-100_yards,078,t013,2017,19,T27,Ben Crane,86,86.21,50,58,-0.20
GIR_Percentage_-_75-100_yards,078,t013,2017,20,23,Jim Furyk,54,86.05,37,43,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,T21,T24,Zach Johnson,71,85.94,55,64,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,T21,T24,Justin Thomas,70,85.94,55,64,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,23,T20,Martin Flores,84,85.92,61,71,-0.31
GIR_Percentage_-_75-100_yards,078,t013,2017,T24,T31,Tim Wilkinson,64,85.71,42,49,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,T24,26,Jhonattan Vegas,79,85.71,42,49,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,T24,18,Andres Gonzales,73,85.71,48,56,-0.25
GIR_Percentage_-_75-100_yards,078,t013,2017,27,T27,Jordan Spieth,69,85.45,47,55,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,28,29,Brandt Snedeker,53,85.42,41,48,-0.17
GIR_Percentage_-_75-100_yards,078,t013,2017,29,30,David Lingmerth,73,85.14,63,74,-0.41
GIR_Percentage_-_75-100_yards,078,t013,2017,T30,16,Cameron Percy,71,85.11,40,47,-0.13
GIR_Percentage_-_75-100_yards,078,t013,2017,T30,T31,Rick Lamb,54,85.11,40,47,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,32,33,Ollie Schniederjans,84,84.71,72,85,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,33,34,Jimmy Walker,66,84.48,49,58,-0.27
GIR_Percentage_-_75-100_yards,078,t013,2017,T34,T35,Gary Woodland,80,84.38,27,32,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,T34,T35,Andrew Johnston,42,84.38,27,32,-0.52
GIR_Percentage_-_75-100_yards,078,t013,2017,36,44,Trey Mullinax,88,84.34,70,83,-0.21
GIR_Percentage_-_75-100_yards,078,t013,2017,T37,T37,Charley Hoffman,96,84.29,59,70,-0.31
GIR_Percentage_-_75-100_yards,078,t013,2017,T37,T37,Patrick Reed,91,84.29,59,70,-0.42
GIR_Percentage_-_75-100_yards,078,t013,2017,T39,40,Alex Cejka,85,84.13,53,63,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,T39,T49,J.J. Henry,90,84.13,53,63,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,T39,T46,Jason Bohn,75,84.13,53,63,-0.19
GIR_Percentage_-_75-100_yards,078,t013,2017,T39,T46,Ricky Barnes,100,84.13,53,63,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,43,41,Wesley Bryan,83,84.00,42,50,-0.52
GIR_Percentage_-_75-100_yards,078,t013,2017,44,42,Charles Howell III,76,83.93,47,56,-0.15
GIR_Percentage_-_75-100_yards,078,t013,2017,45,T59,Gonzalo Fernandez-Castaño,63,83.87,26,31,-0.46
GIR_Percentage_-_75-100_yards,078,t013,2017,46,43,Jon Rahm,74,83.82,57,68,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,47,T49,Nicholas Lindheim,58,83.78,31,37,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,T48,48,Billy Hurley III,80,83.72,72,86,-0.39
GIR_Percentage_-_75-100_yards,078,t013,2017,T48,T72,Sebastián Muñoz,51,83.72,36,43,-0.42
GIR_Percentage_-_75-100_yards,078,t013,2017,50,T49,K.J. Choi,72,83.64,46,55,-0.41
GIR_Percentage_-_75-100_yards,078,t013,2017,51,T49,Chad Campbell,91,83.61,51,61,-0.39
GIR_Percentage_-_75-100_yards,078,t013,2017,52,T37,Kevin Tway,84,83.56,61,73,-0.23
GIR_Percentage_-_75-100_yards,078,t013,2017,T53,45,Vaughn Taylor,86,83.33,80,96,-0.34
GIR_Percentage_-_75-100_yards,078,t013,2017,T53,T55,D.A. Points,64,83.33,45,54,-0.29
GIR_Percentage_-_75-100_yards,078,t013,2017,T53,61,C.T. Pan,80,83.33,40,48,-0.25
GIR_Percentage_-_75-100_yards,078,t013,2017,56,62,Zac Blair,105,83.15,74,89,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,57,T103,Matt Every,76,83.10,59,71,-0.37
GIR_Percentage_-_75-100_yards,078,t013,2017,58,T59,Whee Kim,68,83.05,49,59,-0.27
GIR_Percentage_-_75-100_yards,078,t013,2017,59,T55,Spencer Levin,89,83.02,44,53,-0.36
GIR_Percentage_-_75-100_yards,078,t013,2017,60,57,Mackenzie Hughes,94,82.93,68,82,-0.31
GIR_Percentage_-_75-100_yards,078,t013,2017,61,71,Lucas Glover,81,82.89,63,76,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,62,T66,Richy Werenski,77,82.86,29,35,-0.31
GIR_Percentage_-_75-100_yards,078,t013,2017,T63,T64,Bryce Molder,74,82.67,62,75,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,T63,58,Smylie Kaufman,76,82.67,62,75,-0.45
GIR_Percentage_-_75-100_yards,078,t013,2017,T65,T75,Ryan Moore,73,82.61,38,46,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,T65,T75,Camilo Villegas,70,82.61,38,46,-0.37
GIR_Percentage_-_75-100_yards,078,t013,2017,67,53,Peter Malnati,91,82.56,71,86,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,T68,T66,Sean O'Hair,74,82.35,56,68,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,T68,T66,Hideki Matsuyama,69,82.35,28,34,-0.21
GIR_Percentage_-_75-100_yards,078,t013,2017,T70,54,Geoff Ogilvy,76,82.26,51,62,-0.29
GIR_Percentage_-_75-100_yards,078,t013,2017,T70,T69,Brendan Steele,79,82.26,51,62,-0.25
GIR_Percentage_-_75-100_yards,078,t013,2017,T70,T69,Kelly Kraft,71,82.26,51,62,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,73,T72,Paul Casey,78,82.05,32,39,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,74,T89,Bill Haas,82,82.00,41,50,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,T75,74,Boo Weekley,75,81.97,50,61,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,T75,T86,Kevin Kisner,89,81.97,50,61,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,T77,T75,Steve Stricker,46,81.82,45,55,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,T77,T83,Retief Goosen,52,81.82,27,33,-0.22
GIR_Percentage_-_75-100_yards,078,t013,2017,T77,T64,Chez Reavie,86,81.82,63,77,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,T77,T75,David Hearn,93,81.82,45,55,-0.22
GIR_Percentage_-_75-100_yards,078,t013,2017,T77,95,Brad Fritsch,56,81.82,27,33,-0.44
GIR_Percentage_-_75-100_yards,078,t013,2017,T77,T105,Ryo Ishikawa,56,81.82,27,33,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,83,80,Tony Finau,90,81.69,58,71,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,84,T89,Kevin Na,74,81.63,40,49,-0.25
GIR_Percentage_-_75-100_yards,078,t013,2017,85,81,Will MacKenzie,49,81.58,31,38,-0.48
GIR_Percentage_-_75-100_yards,078,t013,2017,86,82,Russell Henley,83,81.36,48,59,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,T87,T105,Søren Kjeldsen,58,81.25,26,32,-0.42
GIR_Percentage_-_75-100_yards,078,t013,2017,T87,T83,Seamus Power,86,81.25,52,64,-0.37
GIR_Percentage_-_75-100_yards,078,t013,2017,89,85,Jim Herman,71,81.13,43,53,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,90,T86,Scott Piercy,70,81.03,47,58,-0.34
GIR_Percentage_-_75-100_yards,078,t013,2017,91,63,Russell Knox,69,80.95,34,42,-0.47
GIR_Percentage_-_75-100_yards,078,t013,2017,92,88,Patrick Rodgers,70,80.88,55,68,-0.22
GIR_Percentage_-_75-100_yards,078,t013,2017,T93,T89,Rod Pampling,63,80.85,38,47,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,T93,T89,Billy Horschel,80,80.85,38,47,-0.13
GIR_Percentage_-_75-100_yards,078,t013,2017,95,T100,Aaron Baddeley,61,80.77,42,52,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,96,T105,Harold Varner III,93,80.72,67,83,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,97,T98,Dustin Johnson,61,80.43,37,46,-0.27
GIR_Percentage_-_75-100_yards,078,t013,2017,T98,T100,Robert Garrigus,76,80.39,41,51,-0.29
GIR_Percentage_-_75-100_yards,078,t013,2017,T98,T100,Sung Kang,94,80.39,41,51,-0.41
GIR_Percentage_-_75-100_yards,078,t013,2017,100,T103,James Hahn,86,80.33,49,61,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,T101,128,Cameron Smith,78,80.30,53,66,-0.42
GIR_Percentage_-_75-100_yards,078,t013,2017,T101,110,J.T. Poston,95,80.30,53,66,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,T103,T96,Tyrone Van Aswegen,103,80.00,60,75,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,T103,T98,Emiliano Grillo,78,80.00,40,50,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,T103,121,Blayne Barber,75,80.00,68,85,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,T106,T111,Brian Stuard,93,79.66,47,59,-0.36
GIR_Percentage_-_75-100_yards,078,t013,2017,T106,T111,Hudson Swafford,82,79.66,47,59,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,108,T89,Jason Dufner,73,79.59,39,49,-0.41
GIR_Percentage_-_75-100_yards,078,t013,2017,109,113,Phil Mickelson,73,79.41,54,68,-0.48
GIR_Percentage_-_75-100_yards,078,t013,2017,110,T119,Kyle Stanley,88,79.37,50,63,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,T111,130,Johnson Wagner,71,79.31,46,58,-0.39
GIR_Percentage_-_75-100_yards,078,t013,2017,T111,T114,Branden Grace,64,79.31,46,58,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,T111,T114,Kevin Chappell,79,79.31,46,58,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,114,T122,Kyle Reifers,96,79.22,61,77,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,T115,T136,Graeme McDowell,56,79.17,38,48,-0.45
GIR_Percentage_-_75-100_yards,078,t013,2017,T115,T116,Luke List,90,79.17,57,72,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,T115,T116,Sam Saunders,76,79.17,38,48,-0.53
GIR_Percentage_-_75-100_yards,078,t013,2017,T118,134,Shawn Stefani,72,79.03,49,62,-0.29
GIR_Percentage_-_75-100_yards,078,t013,2017,T118,T105,Robert Streb,86,79.03,49,62,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,T120,T96,Carl Pettersson,63,78.95,30,38,-0.37
GIR_Percentage_-_75-100_yards,078,t013,2017,T120,T125,Daniel Summerhays,100,78.95,45,57,-0.27
GIR_Percentage_-_75-100_yards,078,t013,2017,122,T116,Rory Sabbatini,69,78.85,41,52,-0.20
GIR_Percentage_-_75-100_yards,078,t013,2017,123,T105,Byeong Hun An,75,78.72,37,47,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,T124,T125,Seung-Yul Noh,89,78.57,55,70,-0.22
GIR_Percentage_-_75-100_yards,078,t013,2017,T124,94,Bobby Wyatt,49,78.57,22,28,-0.23
GIR_Percentage_-_75-100_yards,078,t013,2017,126,127,Michael Thompson,60,78.38,29,37,-0.17
GIR_Percentage_-_75-100_yards,078,t013,2017,127,129,Stewart Cink,83,78.26,72,92,-0.31
GIR_Percentage_-_75-100_yards,078,t013,2017,128,T122,Nick Taylor,91,78.21,61,78,-0.39
GIR_Percentage_-_75-100_yards,078,t013,2017,T129,131,Greg Owen,47,78.13,25,32,-0.12
GIR_Percentage_-_75-100_yards,078,t013,2017,T129,T136,Martin Laird,71,78.13,50,64,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,T129,T119,Harris English,82,78.13,50,64,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,132,133,Dominic Bozzelli,69,78.00,39,50,-0.36
GIR_Percentage_-_75-100_yards,078,t013,2017,133,139,Keegan Bradley,92,77.94,53,68,-0.32
GIR_Percentage_-_75-100_yards,078,t013,2017,T134,T143,Ken Duke,77,77.78,56,72,-0.34
GIR_Percentage_-_75-100_yards,078,t013,2017,T134,142,Chad Collins,66,77.78,35,45,-0.34
GIR_Percentage_-_75-100_yards,078,t013,2017,T134,124,Morgan Hoffmann,84,77.78,63,81,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,137,T145,Tag Ridings,67,77.50,31,40,-0.32
GIR_Percentage_-_75-100_yards,078,t013,2017,T138,140,Rafa Cabrera Bello,53,77.42,24,31,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,T138,T148,Brett Stegmaier,78,77.42,48,62,-0.15
GIR_Percentage_-_75-100_yards,078,t013,2017,T138,T148,Bud Cauley,82,77.42,48,62,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,T138,T159,Joel Dahmen,46,77.42,24,31,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,142,T153,Brett Drewitt,57,77.36,41,53,-0.24
GIR_Percentage_-_75-100_yards,078,t013,2017,143,147,Matt Jones,64,77.27,34,44,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,144,T143,Tom Hoge,54,77.14,27,35,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,145,135,Nick Watney,73,76.92,60,78,-0.32
GIR_Percentage_-_75-100_yards,078,t013,2017,146,141,Mark Anderson,54,76.79,43,56,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,T147,T148,Brooks Koepka,72,76.67,23,30,-0.57
GIR_Percentage_-_75-100_yards,078,t013,2017,T147,T148,Si Woo Kim,68,76.67,46,60,-0.30
GIR_Percentage_-_75-100_yards,078,t013,2017,149,152,Jonathan Randolph,68,76.60,36,47,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,150,T153,Sergio Garcia,53,76.47,26,34,-0.38
GIR_Percentage_-_75-100_yards,078,t013,2017,151,156,Chris Kirk,81,76.36,42,55,-0.36
GIR_Percentage_-_75-100_yards,078,t013,2017,152,157,Steven Alker,69,76.19,32,42,-0.34
GIR_Percentage_-_75-100_yards,078,t013,2017,153,158,Bubba Watson,63,75.93,41,54,-0.34
GIR_Percentage_-_75-100_yards,078,t013,2017,154,T136,Ernie Els,52,75.68,28,37,-0.21
GIR_Percentage_-_75-100_yards,078,t013,2017,155,132,Cody Gribble,73,75.56,34,45,-0.21
GIR_Percentage_-_75-100_yards,078,t013,2017,T156,T159,Pat Perez,77,75.00,39,52,-0.36
GIR_Percentage_-_75-100_yards,078,t013,2017,T156,T159,Charl Schwartzel,51,75.00,18,24,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,T156,165,Kevin Streelman,84,75.00,60,80,-0.18
GIR_Percentage_-_75-100_yards,078,t013,2017,T156,171,J.J. Spaun,84,75.00,48,64,-0.15
GIR_Percentage_-_75-100_yards,078,t013,2017,T156,170,Michael Kim,90,75.00,54,72,-0.37
GIR_Percentage_-_75-100_yards,078,t013,2017,T161,180,Steven Bowditch,59,74.29,26,35,-0.27
GIR_Percentage_-_75-100_yards,078,t013,2017,T161,166,Brandon Hagy,83,74.29,52,70,-0.27
GIR_Percentage_-_75-100_yards,078,t013,2017,163,168,Grayson Murray,82,74.12,63,85,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,T164,T163,John Peterson,42,74.07,20,27,-0.20
GIR_Percentage_-_75-100_yards,078,t013,2017,T164,T163,Xander Schauffele,80,74.07,40,54,-0.40
GIR_Percentage_-_75-100_yards,078,t013,2017,166,192,Anirban Lahiri,62,74.00,37,50,-0.19
GIR_Percentage_-_75-100_yards,078,t013,2017,167,172,Jason Kokrak,87,73.91,51,69,-0.22
GIR_Percentage_-_75-100_yards,078,t013,2017,168,167,Chris Stroud,63,73.81,31,42,-0.29
GIR_Percentage_-_75-100_yards,078,t013,2017,169,169,Steve Wheatcroft,51,73.68,28,38,-0.36
GIR_Percentage_-_75-100_yards,078,t013,2017,170,T173,Mark Hubbard,81,73.47,36,49,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,171,T182,Ryan Palmer,61,73.08,38,52,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,172,T173,Marc Leishman,80,72.92,35,48,-0.29
GIR_Percentage_-_75-100_yards,078,t013,2017,T173,T175,Matt Kuchar,79,72.73,48,66,-0.48
GIR_Percentage_-_75-100_yards,078,t013,2017,T173,T175,Louis Oosthuizen,57,72.73,24,33,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,T173,T175,Jason Day,55,72.73,32,44,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,176,179,Greg Chalmers,75,72.37,55,76,-0.33
GIR_Percentage_-_75-100_yards,078,t013,2017,177,162,Derek Fathauer,79,72.31,47,65,-0.43
GIR_Percentage_-_75-100_yards,078,t013,2017,178,178,Justin Rose,50,72.22,26,36,-0.19
GIR_Percentage_-_75-100_yards,078,t013,2017,179,187,Shane Lowry,52,71.88,23,32,-0.35
GIR_Percentage_-_75-100_yards,078,t013,2017,180,181,Fabián Gómez,61,71.74,33,46,-0.27
GIR_Percentage_-_75-100_yards,078,t013,2017,181,T182,William McGirt,81,71.43,40,56,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,182,184,Brian Harman,90,71.25,57,80,-0.42
GIR_Percentage_-_75-100_yards,078,t013,2017,183,186,Cameron Tringale,89,71.19,42,59,-0.26
GIR_Percentage_-_75-100_yards,078,t013,2017,184,185,Francesco Molinari,65,70.73,29,41,-0.34
GIR_Percentage_-_75-100_yards,078,t013,2017,185,188,Ian Poulter,60,69.57,16,23,-0.44
GIR_Percentage_-_75-100_yards,078,t013,2017,186,190,Danny Lee,89,69.12,47,68,-0.28
GIR_Percentage_-_75-100_yards,078,t013,2017,T187,191,Hunter Mahan,73,68.89,31,45,-0.39
GIR_Percentage_-_75-100_yards,078,t013,2017,T187,193,Julián Etulain,68,68.89,31,45,-0.29
